uuid,start_date,enumerator_id,region,type,name,current_value,value,issue_id,issue,other_text,checked_by,checked_date,comment,reviewed,adjust_log,so_sm_choices,sheet,index
f7813501-4b39-4f47-8b28-46e157f482bb,2024-04-20T00:00:00Z,enum_19,ET05,change_response,drinking_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
f7813501-4b39-4f47-8b28-46e157f482bb,2024-04-20T00:00:00Z,enum_19,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
f7813501-4b39-4f47-8b28-46e157f482bb,2024-04-20T00:00:00Z,enum_19,ET05,change_response,water_access_challenge,other,NA,other_checks,,There is no challenge,TKC,2024-04-22T00:00:00Z,,1,,not_allowed_to_access_water : ws_physically_damaged : ws_not_producing_water : water_at_the_source_isnot_clean : ws_under_maintenance : none_hh_access_water : water_not_accessible_due_to_violence : water_not_accessible_due_to_long_waiting_times : water_not_accessible_due_to_long_distance : water_not_accessible_due_to_discrimination_based_on_economic : water_not_accessible_due_to_discrimination_based_on_idp : water_not_accessible_due_to_discrimination_based_on_disability : other : dwta : dk,,
010396b0-19ab-45cb-8f7c-8ce6bcbd0563,2024-04-21T00:00:00Z,enum_20,ET05,change_response,hh_occupation,other,no_occupation,other_checks,,Guri joog,TKC,2024-04-22T00:00:00Z,,1,,farmer : teacher : health_worker : govt_worker : private_business : labourer : herder : trader : small_shop : religious_leader : no_occupation : other,,
010396b0-19ab-45cb-8f7c-8ce6bcbd0563,2024-04-21T00:00:00Z,enum_20,ET05,change_response,drinking_water_source,other,river,other_checks,,Biyaha wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
010396b0-19ab-45cb-8f7c-8ce6bcbd0563,2024-04-21T00:00:00Z,enum_20,ET05,change_response,cleaning_water_source,other,river,other_checks,,Biyaha wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
04a6a34b-95a0-4a62-92cd-d75ef6ff0f85,2024-04-21T00:00:00Z,enum_15,ET05,change_response,drinking_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
04a6a34b-95a0-4a62-92cd-d75ef6ff0f85,2024-04-21T00:00:00Z,enum_15,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
0b26c5b1-7fab-45a5-b2d9-fe80429928bd,2024-04-21T00:00:00Z,enum_18,ET05,change_response,drinking_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
0b26c5b1-7fab-45a5-b2d9-fe80429928bd,2024-04-21T00:00:00Z,enum_18,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
0b26c5b1-7fab-45a5-b2d9-fe80429928bd,2024-04-21T00:00:00Z,enum_18,ET05,change_response,water_point_owner,other,community,other_checks,,Public,TKC,2024-04-22T00:00:00Z,,1,,community : private_owner : school : health_facility : formalised_water_provider : ngo : other : dwta : dk,,
0b26c5b1-7fab-45a5-b2d9-fe80429928bd,2024-04-21T00:00:00Z,enum_18,ET05,change_response,water_access_challenge,other,water_not_accessible_due_to_long_distance,other_checks,,The water is far from kebel,TKC,2024-04-22T00:00:00Z,,1,,not_allowed_to_access_water : ws_physically_damaged : ws_not_producing_water : water_at_the_source_isnot_clean : ws_under_maintenance : none_hh_access_water : water_not_accessible_due_to_violence : water_not_accessible_due_to_long_waiting_times : water_not_accessible_due_to_long_distance : water_not_accessible_due_to_discrimination_based_on_economic : water_not_accessible_due_to_discrimination_based_on_idp : water_not_accessible_due_to_discrimination_based_on_disability : other : dwta : dk,,
0db29b13-8448-4c92-a6de-17c56284406c,2024-04-21T00:00:00Z,enum_07,ET05,change_response,drinking_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
0db29b13-8448-4c92-a6de-17c56284406c,2024-04-21T00:00:00Z,enum_07,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabi,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
14f1d171-b6f5-4faf-b7f5-1e763783b6fe,2024-04-21T00:00:00Z,enum_20,ET05,change_response,hh_occupation,other,no_occupation,other_checks,,Gurijoog,TKC,2024-04-22T00:00:00Z,,1,,farmer : teacher : health_worker : govt_worker : private_business : labourer : herder : trader : small_shop : religious_leader : no_occupation : other,,
14f1d171-b6f5-4faf-b7f5-1e763783b6fe,2024-04-21T00:00:00Z,enum_20,ET05,change_response,drinking_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
14f1d171-b6f5-4faf-b7f5-1e763783b6fe,2024-04-21T00:00:00Z,enum_20,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
19c5925b-e234-4f0c-9bce-e13fce6b1125,2024-04-21T00:00:00Z,enum_07,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
19e15baf-d537-4b27-b1f6-8f0ef46c782e,2024-04-21T00:00:00Z,enum_20,ET05,change_response,drinking_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
19e15baf-d537-4b27-b1f6-8f0ef46c782e,2024-04-21T00:00:00Z,enum_20,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
1b0b511e-a8be-4b30-b21f-b2c37e489106,2024-04-21T00:00:00Z,enum_14,ET05,change_response,drinking_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
1b0b511e-a8be-4b30-b21f-b2c37e489106,2024-04-21T00:00:00Z,enum_14,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
2238e28a-37c1-44fc-beb4-f5c83a14bf39,2024-04-21T00:00:00Z,enum_14,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
24dad29a-37cc-4b92-afc6-21be3d32e7e6,2024-04-21T00:00:00Z,enum_18,ET05,change_response,drinking_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
24dad29a-37cc-4b92-afc6-21be3d32e7e6,2024-04-21T00:00:00Z,enum_18,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
24dad29a-37cc-4b92-afc6-21be3d32e7e6,2024-04-21T00:00:00Z,enum_18,ET05,change_response,water_point_owner,other,community,other_checks,,Public,TKC,2024-04-22T00:00:00Z,,1,,community : private_owner : school : health_facility : formalised_water_provider : ngo : other : dwta : dk,,
42314b87-3011-4ce2-81f3-26d83947218a,2024-04-21T00:00:00Z,enum_12,ET05,change_response,drinking_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
42314b87-3011-4ce2-81f3-26d83947218a,2024-04-21T00:00:00Z,enum_12,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
4462d127-5ac8-4555-bd44-ed2f93835f72,2024-04-21T00:00:00Z,enum_16,ET05,change_response,drinking_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
4462d127-5ac8-4555-bd44-ed2f93835f72,2024-04-21T00:00:00Z,enum_16,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
56f4de1b-0201-4733-9e6a-41a6625faf5b,2024-04-21T00:00:00Z,enum_20,ET05,change_response,drinking_water_source,other,river,other_checks,,We  drink the River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
5864b1fe-b257-4ef3-b832-fd86e2205f00,2024-04-21T00:00:00Z,enum_18,ET05,change_response,drinking_water_source,other,river,other_checks,,"River
",TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
5864b1fe-b257-4ef3-b832-fd86e2205f00,2024-04-21T00:00:00Z,enum_18,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
5864b1fe-b257-4ef3-b832-fd86e2205f00,2024-04-21T00:00:00Z,enum_18,ET05,change_response,water_point_owner,other,community,other_checks,,Public,TKC,2024-04-22T00:00:00Z,,1,,community : private_owner : school : health_facility : formalised_water_provider : ngo : other : dwta : dk,,
62b95563-fcf1-4b3f-9bd8-f005ff05b49a,2024-04-21T00:00:00Z,enum_08,ET05,change_response,drinking_water_source,other,river,other_checks,,Biyaha wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
62b95563-fcf1-4b3f-9bd8-f005ff05b49a,2024-04-21T00:00:00Z,enum_08,ET05,change_response,cleaning_water_source,other,river,other_checks,,Biyaha wabiga,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
6aa21ef3-9ddc-492a-96f1-75dcb34cef20,2024-04-21T00:00:00Z,enum_12,ET05,change_response,drinking_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
6aa21ef3-9ddc-492a-96f1-75dcb34cef20,2024-04-21T00:00:00Z,enum_12,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
6d687dba-dfd5-411e-b0bf-851c11b22e47,2024-04-21T00:00:00Z,enum_10,ET05,change_response,drinking_water_source,other,river,other_checks,,Wabi,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
6d687dba-dfd5-411e-b0bf-851c11b22e47,2024-04-21T00:00:00Z,enum_10,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabi,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
6d687dba-dfd5-411e-b0bf-851c11b22e47,2024-04-21T00:00:00Z,enum_10,ET05,change_response,water_access_challenge,other,NA,other_checks,,Wabi,TKC,2024-04-22T00:00:00Z,,1,,not_allowed_to_access_water : ws_physically_damaged : ws_not_producing_water : water_at_the_source_isnot_clean : ws_under_maintenance : none_hh_access_water : water_not_accessible_due_to_violence : water_not_accessible_due_to_long_waiting_times : water_not_accessible_due_to_long_distance : water_not_accessible_due_to_discrimination_based_on_economic : water_not_accessible_due_to_discrimination_based_on_idp : water_not_accessible_due_to_discrimination_based_on_disability : other : dwta : dk,,
75c73ba9-93f5-4cc5-9d90-5ec49eb1ff98,2024-04-21T00:00:00Z,enum_18,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
75c73ba9-93f5-4cc5-9d90-5ec49eb1ff98,2024-04-21T00:00:00Z,enum_18,ET05,change_response,water_point_owner,other,community,other_checks,,Public,TKC,2024-04-22T00:00:00Z,,1,,community : private_owner : school : health_facility : formalised_water_provider : ngo : other : dwta : dk,,
781a726d-266e-4a07-ad32-222b27662860,2024-04-21T00:00:00Z,enum_12,ET05,change_response,drinking_water_source,other,river,other_checks,,Wabi,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
781a726d-266e-4a07-ad32-222b27662860,2024-04-21T00:00:00Z,enum_12,ET05,change_response,cleaning_water_source,other,river,other_checks,,Wabi,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
88e3ec74-f8b5-4ace-af12-f4a6f0fd16f8,2024-04-21T00:00:00Z,enum_15,ET05,change_response,drinking_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_into_dwelling : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
88e3ec74-f8b5-4ace-af12-f4a6f0fd16f8,2024-04-21T00:00:00Z,enum_15,ET05,change_response,cleaning_water_source,other,river,other_checks,,River,TKC,2024-04-22T00:00:00Z,,1,,piped_connection : borehole_manual : borehole_motorized : water_kiosk : public_tap : piped_system : hand_pump : water_trucking : storage_tank : protected_well : unprotected_well : protected_spring : unprotected_spring : other : dwta : dk,,
